IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
2801 8 9.408812 34 34 33000 0 34000 34459 0.010425
2801 9 9.441988 38 38 37000 0 38000 38539 0.010452
2801 17 9.441988 38 38 37000 0 38000 38539 0.010464
2801 13 9.408812 41 41 35830 4170 41000 36900 0.010416
2801 18 9.441988 41 41 30930 9070 41000 36900 0.010426
2801 27 9.441988 38 38 36420 580 38000 34200 0.010445
2801 12 9.441988 37 37 36000 0 37000 37519 0.010455
2801 19 9.441988 36 36 35000 0 36000 36499 0.010467
2801 16 9.408812 37 37 29492 6508 37000 33300 0.010440
2801 10 9.441988 42 42 41000 0 42000 42619 0.010435
2801 29 9.441988 39 39 34967 3033 39000 35100 0.010450
2801 22 9.408812 36 36 35000 0 36000 36499 0.010424
2801 26 9.327768 33 33 34293 4702 33000 29700 0.010334
2821 18 9.441988 37 37 34791 15279 37000 33300 0.010447
2821 12 9.441988 38 38 28963 8037 38000 34200 0.010454
2821 16 9.408812 34 34 35466 8042 34000 30600 0.010446
2821 13 9.408812 37 37 45170 0 37000 39537 0.010423
2821 23 9.441988 36 36 34812 5699 36000 32400 0.010448
2821 11 9.441988 38 38 40826 4294 38000 34200 0.010461
2821 14 9.441988 36 36 36941 2271 36000 32400 0.010451
2821 15 9.499870 38 38 36482 0 38000 38425 0.010540
2821 7 9.441988 37 37 31300 4700 37000 33300 0.010454
2821 9 9.441988 39 39 32912 5088 39000 35100 0.010451
2821 17 9.441988 39 39 33153 4847 39000 35100 0.010462
2821 19 9.441988 37 37 31054 4946 37000 33300 0.010465
2821 10 9.441988 43 43 35201 6799 43000 38700 0.010434
2821 22 9.408812 37 37 35250 750 37000 33300 0.010422
2821 8 9.408812 35 35 34000 0 35000 35479 0.010423
2821 24 9.408812 37 37 36000 0 37000 37519 0.010433
2821 20 9.408812 37 37 34433 1567 37000 33300 0.010425
2821 25 9.499870 36 36 33920 3009 36000 32400 0.010509
2821 30 9.499870 41 41 35920 4055 41000 36900 0.010500
2821 21 9.327768 32 32 32417 7649 32000 28800 0.010360
2821 28 9.408812 34 34 35222 8241 34000 30600 0.010439
2821 27 9.441988 35 35 35056 3524 35000 31500 0.010452
2821 29 9.441988 36 36 40252 1781 36000 36672 0.010464
2821 26 9.327768 30 30 34146 3556 30000 30473 0.010342
2841 28 9.408812 31 31 28435 13806 31000 27900 0.010446
2841 21 9.327768 29 29 35829 3820 29000 29983 0.010371
2841 30 9.499870 37 37 33290 11765 37000 33300 0.010518
2841 20 9.408812 34 34 33019 5548 34000 30600 0.010431
2841 22 9.408812 34 34 34627 3123 34000 30600 0.010428
2841 19 9.441988 34 34 33359 8587 34000 30600 0.010471
2841 7 9.441988 34 34 32575 9125 34000 30600 0.010458
2841 14 9.441988 33 33 30981 7290 33000 29700 0.010456
2841 11 9.441988 35 35 39839 2455 35000 35722 0.010469
2841 23 9.441988 33 33 41699 0 33000 35573 0.010455
2841 16 9.408812 31 31 39420 2622 31000 32421 0.010456
2841 13 9.525539 40 40 31438 5562 40000 36000 0.010531
2841 15 9.499870 39 39 37588 412 39000 35100 0.010538
2841 8 9.525539 36 36 35000 0 36000 36499 0.010549
2841 24 9.525539 38 38 33784 3216 38000 34200 0.010549
2841 26 9.525539 31 31 33556 0 31000 32182 0.010557
2841 29 9.441988 37 37 37781 0 37000 37911 0.010463
2841 18 9.441988 34 34 33355 18924 34000 30600 0.010457
2841 12 9.441988 35 35 35434 10603 35000 31500 0.010458
2841 9 9.441988 36 36 37209 6879 36000 32400 0.010455
2841 17 9.441988 36 36 33324 10523 36000 32400 0.010467
2841 10 9.441988 39 39 32177 17622 39000 35100 0.010438
2841 25 9.499870 33 33 31904 7105 33000 29700 0.010526
2841 27 9.441988 32 32 38490 34 32000 33294 0.010459
2861 25 9.499870 30 30 31356 8749 30000 27000 0.010535
2861 10 9.441988 36 36 32901 23721 36000 32400 0.010441
2861 17 9.441988 33 33 32706 13817 33000 29700 0.010473
2861 9 9.441988 33 33 41396 1483 33000 34530 0.010462
2861 18 9.441988 31 31 38083 14841 31000 27900 0.010465
2861 15 9.499870 36 36 38639 773 36000 36450 0.010545
2861 14 9.441988 30 30 37856 2434 30000 31327 0.010464
2861 19 9.441988 31 31 42587 0 31000 34168 0.010480
2861 22 9.408812 31 31 37123 0 31000 32966 0.010436
2861 20 9.408812 31 31 37974 1574 31000 32237 0.010440
2861 28 9.408812 28 28 35231 9575 28000 25200 0.010457
2861 21 9.554188 30 30 32820 0 30000 31220 0.010618
2861 11 9.554188 36 36 33617 3838 36000 32400 0.010579
2861 16 9.554188 33 33 33503 119 33000 33088 0.010610
2861 26 9.525539 33 33 31000 0 33000 33219 0.010553
2861 27 9.554188 34 34 32034 0 34000 34247 0.010578
2861 29 9.554188 38 38 34862 2138 38000 34200 0.010578
2861 8 9.525539 37 37 34848 1152 37000 33300 0.010547
2861 23 9.554188 36 36 33000 0 36000 36059 0.010572
2861 30 9.499870 34 34 36088 12677 34000 30600 0.010527
2861 7 9.441988 31 31 42199 926 31000 33147 0.010466
2861 13 9.525539 36 36 37954 7608 36000 32400 0.010549
2861 24 9.525539 35 35 36026 5190 35000 31500 0.010564
2861 12 9.441988 32 32 38389 7214 32000 28800 0.010465
2881 28 9.408812 26 26 37575 0 26000 29066 0.010469
2881 17 9.441988 30 30 43650 3167 30000 32413 0.010484
2881 9 9.588211 35 35 34483 0 35000 35586 0.010619
2881 15 9.499870 37 37 36773 0 37000 37689 0.010542
2881 22 9.588211 33 33 31000 0 33000 33219 0.010628
2881 27 9.554188 35 35 34000 0 35000 35479 0.010576
2881 23 9.554188 37 37 35820 180 37000 33300 0.010571
2881 7 9.588211 34 34 31926 0 34000 34223 0.010620
2881 26 9.525539 34 34 33000 0 34000 34459 0.010550
2881 16 9.554188 34 34 33119 0 34000 34485 0.010608
2881 21 9.554188 32 32 30000 0 32000 32199 0.010611
2881 20 9.588211 33 33 32574 0 33000 33566 0.010632
2881 19 9.588211 35 35 31000 0 35000 31500 0.010630
2881 14 9.588211 32 32 32434 0 32000 32735 0.010621
2881 25 9.499870 27 27 36737 2012 27000 28746 0.010546
2881 10 9.441988 33 33 41844 17877 33000 29700 0.010446
2881 18 9.441988 28 28 38745 7096 28000 29439 0.010476
2881 11 9.554188 33 33 39838 0 33000 35164 0.010598
2881 29 9.554188 35 35 37655 2483 35000 35282 0.010590
2881 8 9.525539 34 34 38152 0 34000 35593 0.010553
2881 30 9.499870 31 31 40690 5987 31000 32339 0.010537
2881 13 9.525539 33 33 43608 0 33000 35993 0.010560
2881 24 9.525539 32 32 40014 176 32000 33585 0.010574
2881 12 9.441988 29 29 38191 1023 29000 30735 0.010474
2901 10 9.441988 30 30 50877 0 30000 35192 0.010455
2901 19 9.588211 32 32 35000 0 32000 33299 0.010638
2901 23 9.554188 34 34 37180 0 34000 35379 0.010576
2901 28 9.623039 30 30 26000 0 30000 27000 0.010688
2901 17 9.623039 33 33 33167 0 33000 33696 0.010675
2901 15 9.623039 38 38 37000 0 38000 38539 0.010675
2901 22 9.588211 34 34 33000 0 34000 34459 0.010626
2901 27 9.554188 36 36 35000 0 36000 36499 0.010574
2901 7 9.588211 35 35 34000 0 35000 35479 0.010618
2901 26 9.623039 35 35 34000 0 35000 35479 0.010656
2901 16 9.554188 35 35 34000 0 35000 35479 0.010605
2901 21 9.554188 33 33 32000 0 33000 33439 0.010608
2901 20 9.588211 34 34 33000 0 34000 34459 0.010629
2901 14 9.588211 33 33 32000 0 33000 33439 0.010618
2901 25 9.623039 29 29 29012 0 29000 29582 0.010676
2901 18 9.623039 30 30 35096 0 30000 31720 0.010671
2901 11 9.554188 36 36 33000 0 36000 36059 0.010590
2901 8 9.623039 36 36 34000 0 36000 36279 0.010656
2901 30 9.623039 33 33 36987 0 33000 34536 0.010668
2901 13 9.623039 36 36 33000 0 36000 36059 0.010661
2901 24 9.623039 34 34 32176 0 34000 34278 0.010676
2901 12 9.623039 31 31 30023 0 31000 31404 0.010668
2901 29 9.554188 36 36 37483 0 36000 37046 0.010588
2901 9 9.588211 36 36 35000 0 36000 36499 0.010617
2921 10 9.682597 36 36 30000 0 36000 32400 0.010708
2921 19 9.588211 34 34 32000 0 34000 34239 0.010633
2921 23 9.682597 36 36 34000 0 36000 36279 0.010714
2921 15 9.623039 39 39 38000 0 39000 39559 0.010673
2921 22 9.588211 35 35 34000 0 35000 35479 0.010624
2921 27 9.682597 37 37 36000 0 37000 37519 0.010713
2921 7 9.588211 36 36 35000 0 36000 36499 0.010616
2921 26 9.623039 36 36 35000 0 36000 36499 0.010654
2921 16 9.682597 36 36 35000 0 36000 36499 0.010743
2921 21 9.682597 34 34 33000 0 34000 34459 0.010746
2921 20 9.588211 35 35 34000 0 35000 35479 0.010627
2921 18 9.623039 32 32 30000 0 32000 32199 0.010666
2921 8 9.623039 37 37 36000 0 37000 37519 0.010654
2921 13 9.623039 37 37 36000 0 37000 37519 0.010658
2921 24 9.623039 35 35 34000 0 35000 35479 0.010673
2921 12 9.623039 32 32 31000 0 32000 32419 0.010665
2921 29 9.682597 38 38 36000 0 38000 38319 0.010725
2921 9 9.588211 37 37 36000 0 37000 37519 0.010615
2921 30 9.623039 35 35 33000 0 35000 35259 0.010664
2921 11 9.682597 37 37 36000 0 37000 37519 0.010729
2921 25 9.623039 30 30 29000 0 30000 30379 0.010673
2921 14 9.588211 34 34 33000 0 34000 34459 0.010616
2921 17 9.623039 34 34 33000 0 34000 34459 0.010673
2921 28 9.623039 27 27 30000 0 27000 28199 0.010700
2941 10 9.682597 33 33 36000 0 33000 34319 0.010713
2941 15 9.727570 40 40 39000 0 40000 40579 0.010786
2941 22 9.727570 36 36 35000 0 36000 36499 0.010775
2941 7 9.727570 37 37 36000 0 37000 37519 0.010768
2941 26 9.727570 37 37 36000 0 37000 37519 0.010767
2941 8 9.727570 38 38 37000 0 38000 38539 0.010768
2941 13 9.727570 38 38 37000 0 38000 38539 0.010772
2941 25 9.727570 31 31 30000 0 31000 31399 0.010785
2941 28 9.727570 29 29 27000 0 29000 29139 0.010807
2941 17 9.727570 35 35 34000 0 35000 35479 0.010785
2941 14 9.727570 35 35 34000 0 35000 35479 0.010768
2941 11 9.682597 38 38 37000 0 38000 38539 0.010727
2941 30 9.727570 36 36 35000 0 36000 36499 0.010777
2941 9 9.727570 38 38 37000 0 38000 38539 0.010766
2941 29 9.682597 39 39 38000 0 39000 39559 0.010723
2941 12 9.727570 33 33 32000 0 33000 33439 0.010778
2941 24 9.727570 36 36 35000 0 36000 36499 0.010786
2941 18 9.727570 33 33 32000 0 33000 33439 0.010778
2941 20 9.727570 36 36 35000 0 36000 36499 0.010778
2941 21 9.682597 35 35 34000 0 35000 35479 0.010744
2941 16 9.682597 37 37 36000 0 37000 37519 0.010741
2941 27 9.682597 38 38 37000 0 38000 38539 0.010712
2941 23 9.682597 37 37 36000 0 37000 37519 0.010712
2941 19 9.727570 35 35 34000 0 35000 35479 0.010784
2961 10 9.808238 35 35 33000 0 35000 35259 0.010848
2961 15 9.727570 41 41 38518 1482 41000 36900 0.010784
2961 22 9.727570 37 37 36000 0 37000 37519 0.010773
2961 7 9.727570 38 38 37000 0 38000 38539 0.010766
2961 26 9.727570 38 38 37000 0 38000 38539 0.010765
2961 8 9.727570 39 39 38000 0 39000 39559 0.010766
2961 13 9.727570 39 39 36737 1263 39000 35100 0.010770
2961 28 9.727570 30 30 29000 0 30000 30379 0.010803
2961 17 9.727570 36 36 35000 0 36000 36499 0.010783
2961 14 9.727570 36 36 35000 0 36000 36499 0.010766
2961 11 9.808238 39 39 38000 0 39000 39559 0.010864
2961 9 9.727570 39 39 38000 0 39000 39559 0.010765
2961 29 9.808238 40 40 39000 0 40000 40579 0.010860
2961 20 9.727570 37 37 36000 0 37000 37519 0.010776
2961 21 9.808238 36 36 35000 0 36000 36499 0.010879
2961 16 9.808238 38 38 37000 0 38000 38539 0.010877
2961 27 9.808238 39 39 38000 0 39000 39559 0.010848
2961 23 9.808238 38 38 37000 0 38000 38539 0.010848
2961 19 9.727570 36 36 35000 0 36000 36499 0.010781
2961 18 9.727570 34 34 33000 0 34000 34459 0.010776
2961 24 9.727570 37 37 36000 0 37000 37519 0.010783
2961 12 9.727570 34 34 33000 0 34000 34459 0.010776
2961 30 9.727570 37 37 36000 0 37000 37519 0.010774
2961 25 9.727570 32 32 31000 0 32000 32419 0.010783
2981 13 9.727570 36 36 40263 0 36000 37657 0.010776
2981 15 9.727570 37 37 42482 0 37000 38945 0.010793
2981 10 9.808238 36 36 35000 0 36000 36499 0.010846
2981 22 9.849575 38 38 37000 0 38000 38539 0.010905
2981 26 9.849575 39 39 38000 0 39000 39559 0.010898
2981 8 9.849575 40 40 37148 1852 40000 36000 0.010893
2981 28 9.849575 31 31 30000 0 31000 31399 0.010934
2981 11 9.808238 40 40 38345 655 40000 36000 0.010862
2981 9 9.849575 40 40 39000 0 40000 40579 0.010897
2981 29 9.808238 41 41 40000 0 41000 41599 0.010858
2981 20 9.849575 38 38 37000 0 38000 38539 0.010908
2981 21 9.808238 37 37 36000 0 37000 37519 0.010877
2981 16 9.808238 39 39 38000 0 39000 39559 0.010874
2981 27 9.808238 40 40 39000 0 40000 40579 0.010847
2981 23 9.808238 39 39 38000 0 39000 39559 0.010847
2981 19 9.849575 37 37 36000 0 37000 37519 0.010913
2981 18 9.849575 35 35 34000 0 35000 35479 0.010908
2981 24 9.849575 38 38 37000 0 38000 38539 0.010915
2981 30 9.849575 38 38 37000 0 38000 38539 0.010907
2981 25 9.849575 33 33 32000 0 33000 33439 0.010914
2981 12 9.849575 35 35 34000 0 35000 35479 0.010908
2981 14 9.849575 37 37 36000 0 37000 37519 0.010898
2981 17 9.849575 37 37 36000 0 37000 37519 0.010915
2981 7 9.849575 39 39 38000 0 39000 39559 0.010898
3001 22 9.849575 39 39 38000 0 39000 39559 0.010903
3001 26 9.849575 40 40 39000 0 40000 40579 0.010896
3001 28 9.849575 32 32 31000 0 32000 32419 0.010931
3001 20 9.849575 39 39 38000 0 39000 39559 0.010906
3001 18 9.849575 36 36 35000 0 36000 36499 0.010906
3001 30 9.849575 39 39 32188 5812 39000 35100 0.010905
3001 14 9.849575 38 38 36195 805 38000 34200 0.010897
3001 17 9.849575 38 38 37000 0 38000 38539 0.010913
3001 7 9.849575 40 40 39000 0 40000 40579 0.010897
3001 12 9.849575 36 36 35000 0 36000 36499 0.010906
3001 25 9.849575 34 34 33000 0 34000 34459 0.010912
3001 24 9.849575 39 39 35342 2658 39000 35100 0.010913
3001 19 9.849575 38 38 37000 0 38000 38539 0.010911
3001 23 9.918915 40 40 39000 0 40000 40579 0.010967
3001 27 9.918915 41 41 35890 4110 41000 36900 0.010956
3001 16 9.918915 40 40 37376 1624 40000 36000 0.010989
3001 21 9.918915 38 38 37000 0 38000 38539 0.010996
3001 29 9.918915 42 42 41000 0 42000 42619 0.010978
3001 9 9.849575 41 41 39203 797 41000 36900 0.010896
3001 10 9.918915 37 37 36000 0 37000 37519 0.010967
3001 15 9.918915 39 39 37000 0 39000 39339 0.010999
3001 13 9.918915 38 38 36000 0 38000 38319 0.010982
3001 8 9.849575 36 36 40893 959 36000 36882 0.010905
3001 11 9.808238 36 36 35227 5428 36000 32400 0.010869
3021 9 9.849575 37 37 39816 1981 37000 37365 0.010902
3021 27 9.918915 37 37 44657 453 37000 38486 0.010973
3021 24 9.849575 36 36 38464 3194 36000 32400 0.010919
3021 26 9.963688 41 41 37823 2177 41000 36900 0.011014
3021 28 9.963688 33 33 32000 0 33000 33439 0.011054
3021 20 9.963688 40 40 37325 1675 40000 36000 0.011025
3021 18 9.963688 37 37 36000 0 37000 37519 0.011030
3021 17 9.963688 39 39 37269 731 39000 35100 0.011034
3021 19 9.963688 39 39 38000 0 39000 39559 0.011035
3021 21 9.918915 39 39 37695 305 39000 35100 0.010994
3021 29 9.918915 43 43 39965 2035 43000 38700 0.010977
3021 10 9.918915 38 38 37000 0 38000 38539 0.010965
3021 8 9.963688 37 37 36959 0 37000 37730 0.011029
3021 13 9.918915 39 39 38000 0 39000 39559 0.010980
3021 15 9.918915 40 40 36966 2034 40000 36000 0.010996
3021 23 9.918915 41 41 39130 870 41000 36900 0.010966
3021 25 9.963688 35 35 34000 0 35000 35479 0.011035
3021 12 9.963688 37 37 35101 899 37000 33300 0.011026
3021 7 9.963688 41 41 36764 3236 41000 36900 0.011012
3021 22 9.963688 40 40 39000 0 40000 40579 0.011027
3021 30 9.849575 36 36 39252 5560 36000 32400 0.010910
3021 14 9.849575 35 35 38164 641 35000 35568 0.010902
3021 16 9.918915 36 36 37658 3966 36000 32400 0.011002
3021 11 9.808238 33 33 41428 0 33000 35513 0.010877
3041 16 9.918915 33 33 39926 40 33000 34381 0.011012
3041 7 9.963688 37 37 38847 5389 37000 33300 0.011025
3041 12 9.963688 34 34 37899 0 34000 35537 0.011035
3041 23 9.918915 37 37 41870 0 37000 38811 0.010972
3041 15 9.918915 36 36 37839 4195 36000 32400 0.011005
3041 29 9.918915 39 39 42978 2057 39000 39589 0.010983
3041 21 9.918915 36 36 39305 0 36000 37446 0.011001
3041 20 9.963688 36 36 41675 0 36000 37968 0.011038
3041 26 9.963688 37 37 43177 0 37000 39098 0.011027
3041 24 9.849575 33 33 39194 0 33000 35022 0.010928
3041 9 10.021311 38 38 38981 0 38000 38975 0.011089
3041 27 10.021311 39 39 37453 0 39000 39439 0.011083
3041 18 9.963688 38 38 37000 0 38000 38539 0.011028
3041 19 9.963688 40 40 39000 0 40000 40579 0.011033
3041 8 9.963688 38 38 37000 0 38000 38539 0.011027
3041 13 10.021311 40 40 39000 0 40000 40579 0.011091
3041 25 9.963688 36 36 35000 0 36000 36499 0.011033
3041 22 9.963688 41 41 40000 0 41000 41599 0.011025
3041 11 10.021311 36 36 33000 0 36000 36059 0.011104
3041 14 10.021311 36 36 35641 0 36000 36640 0.011089
3041 10 10.021311 39 39 38000 0 39000 39559 0.011076
3041 28 9.963688 34 34 33000 0 34000 34459 0.011051
3041 17 9.963688 36 36 39731 0 36000 37540 0.011042
3041 30 9.849575 33 33 41560 0 33000 35543 0.010918
3061 9 10.021311 39 39 38000 0 39000 39559 0.011088
3061 11 10.021311 37 37 36000 0 37000 37519 0.011102
3061 30 10.063456 36 36 33000 0 36000 36059 0.011146
3061 17 10.063456 38 38 36000 0 38000 38319 0.011148
3061 28 10.063456 35 35 34000 0 35000 35479 0.011158
3061 10 10.021311 40 40 39000 0 40000 40579 0.011075
3061 14 10.021311 37 37 36000 0 37000 37519 0.011087
3061 22 10.063456 42 42 41000 0 42000 42619 0.011134
3061 25 10.063456 37 37 36000 0 37000 37519 0.011141
3061 13 10.021311 41 41 40000 0 41000 41599 0.011089
3061 8 10.063456 39 39 38000 0 39000 39559 0.011135
3061 19 10.063456 41 41 40000 0 41000 41599 0.011141
3061 18 10.063456 39 39 38000 0 39000 39559 0.011136
3061 27 10.021311 40 40 39000 0 40000 40579 0.011081
3061 24 10.063456 36 36 33000 0 36000 36059 0.011155
3061 26 10.063456 40 40 37000 0 40000 40139 0.011131
3061 20 10.063456 38 38 36000 0 38000 38319 0.011143
3061 21 10.063456 38 38 36000 0 38000 38319 0.011155
3061 29 10.063456 40 40 41057 0 40000 41032 0.011141
3061 23 10.063456 39 39 37000 0 39000 39339 0.011128
3061 12 10.063456 36 36 34000 0 36000 36279 0.011141
3061 16 10.063456 35 35 33040 0 35000 35268 0.011165
3061 7 9.963688 34 34 42389 0 34000 36525 0.011033
3061 15 9.918915 33 33 40195 0 33000 35242 0.011015
3081 9 10.140934 40 40 39000 0 40000 40579 0.011218
3081 11 10.140934 38 38 37000 0 38000 38539 0.011232
3081 30 10.063456 37 37 36000 0 37000 37519 0.011144
3081 28 10.063456 36 36 35000 0 36000 36499 0.011156
3081 10 10.140934 41 41 40000 0 41000 41599 0.011205
3081 14 10.140934 38 38 37000 0 38000 38539 0.011217
3081 22 10.063456 43 43 42000 0 43000 43639 0.011132
3081 13 10.140934 42 42 41000 0 42000 42619 0.011219
3081 8 10.063456 40 40 39000 0 40000 40579 0.011134
3081 19 10.063456 42 42 41000 0 42000 42619 0.011139
3081 27 10.140934 41 41 40000 0 41000 41599 0.011212
3081 24 10.063456 37 37 36000 0 37000 37519 0.011153
3081 26 10.063456 41 41 40000 0 41000 41599 0.011130
3081 20 10.063456 39 39 38000 0 39000 39559 0.011142
3081 21 10.063456 39 39 38000 0 39000 39559 0.011153
3081 29 10.063456 42 42 40000 0 42000 42399 0.011137
3081 23 10.063456 40 40 39000 0 40000 40579 0.011126
3081 12 10.063456 37 37 36000 0 37000 37519 0.011139
3081 16 10.063456 36 36 35000 0 36000 36499 0.011162
3081 7 10.140934 37 37 34000 0 37000 37079 0.011222
3081 15 10.140934 36 36 33000 0 36000 36059 0.011250
3081 18 10.063456 40 40 39000 0 40000 40579 0.011134
3081 25 10.063456 38 38 37000 0 38000 38539 0.011139
3081 17 10.063456 39 39 38000 0 39000 39559 0.011146
3101 28 10.193146 37 37 36000 0 37000 37519 0.011296
3101 10 10.140934 42 42 41000 0 42000 42619 0.011204
3101 8 10.193146 41 41 40000 0 41000 41599 0.011275
3101 19 10.193146 43 43 42000 0 43000 43639 0.011280
3101 24 10.193146 38 38 37000 0 38000 38539 0.011293
3101 26 10.193146 42 42 41000 0 42000 42619 0.011271
3101 20 10.193146 40 40 39000 0 40000 40579 0.011282
3101 21 10.193146 40 40 39000 0 40000 40579 0.011294
3101 29 10.193146 43 43 42000 0 43000 43639 0.011278
3101 12 10.193146 38 38 37000 0 38000 38539 0.011280
3101 18 10.193146 41 41 40000 0 41000 41599 0.011275
3101 25 10.193146 39 39 38000 0 39000 39559 0.011280
3101 17 10.193146 40 40 39000 0 40000 40579 0.011287
3101 15 10.140934 37 37 36000 0 37000 37519 0.011248
3101 7 10.140934 38 38 37000 0 38000 38539 0.011221
3101 16 10.193146 37 37 36000 0 37000 37519 0.011302
3101 23 10.193146 41 41 40000 0 41000 41599 0.011268
3101 27 10.140934 42 42 41000 0 42000 42619 0.011210
3101 13 10.140934 43 43 42000 0 43000 43639 0.011218
3101 22 10.193146 44 44 43000 0 44000 44659 0.011273
3101 14 10.140934 39 39 38000 0 39000 39559 0.011215
3101 30 10.193146 38 38 37000 0 38000 38539 0.011285
3101 11 10.140934 39 39 38000 0 39000 39559 0.011230
3101 9 10.140934 41 41 40000 0 41000 41599 0.011216
3121 8 10.193146 42 42 41000 0 42000 42619 0.011273
3121 24 10.193146 39 39 37602 398 39000 35100 0.011291
3121 26 10.193146 43 43 34614 7386 43000 38700 0.011270
3121 20 10.193146 41 41 40000 0 41000 41599 0.011281
3121 12 10.193146 39 39 38000 0 39000 39559 0.011278
3121 25 10.193146 40 40 39000 0 40000 40579 0.011278
3121 17 10.193146 41 41 40000 0 41000 41599 0.011285
3121 30 10.193146 39 39 38000 0 39000 39559 0.011283
3121 9 10.273576 42 42 37829 3171 42000 37800 0.011351
3121 11 10.273576 40 40 34375 4625 40000 36000 0.011359
3121 14 10.273576 40 40 34807 4193 40000 36000 0.011346
3121 22 10.193146 45 45 35977 8023 45000 40500 0.011272
3121 13 10.273576 44 44 38756 4244 44000 39600 0.011350
3121 27 10.273576 43 43 40498 1502 43000 38700 0.011350
3121 23 10.193146 42 42 34742 6258 42000 37800 0.011266
3121 16 10.193146 38 38 37000 0 38000 38539 0.011300
3121 7 10.273576 39 39 38000 0 39000 39559 0.011365
3121 15 10.273576 38 38 37000 0 38000 38539 0.011391
3121 18 10.193146 42 42 40121 879 42000 37800 0.011274
3121 29 10.193146 44 44 38784 4216 44000 39600 0.011277
3121 21 10.193146 41 41 40000 0 41000 41599 0.011292
3121 19 10.193146 44 44 37119 5881 44000 39600 0.011279
3121 10 10.273576 43 43 42000 0 43000 43639 0.011349
3121 28 10.193146 38 38 37000 0 38000 38539 0.011294
3141 29 10.193146 40 40 47634 582 40000 41468 0.011283
3141 18 10.193146 38 38 36314 6565 38000 34200 0.011279
3141 23 10.193146 38 38 46586 1672 38000 39549 0.011272
3141 22 10.193146 41 41 41102 11921 41000 36900 0.011277
3141 26 10.193146 39 39 39533 10853 39000 35100 0.011274
3141 24 10.193146 36 36 37075 2323 36000 32400 0.011297
3141 8 10.319283 43 43 42000 0 43000 43639 0.011411
3141 20 10.319283 42 42 37235 3765 42000 37800 0.011407
3141 12 10.319283 40 40 39000 0 40000 40579 0.011415
3141 25 10.319283 41 41 39038 962 41000 36900 0.011412
3141 17 10.319283 42 42 41000 0 42000 42619 0.011422
3141 30 10.319283 40 40 36212 2788 40000 36000 0.011411
3141 16 10.319283 39 39 38000 0 39000 39559 0.011437
3141 21 10.319283 42 42 40281 719 42000 37800 0.011426
3141 10 10.273576 44 44 43000 0 44000 44659 0.011348
3141 28 10.319283 39 39 30859 7141 39000 35100 0.011409
3141 15 10.273576 39 39 37994 6 39000 35100 0.011389
3141 7 10.273576 40 40 31816 7184 40000 36000 0.011364
3141 9 10.273576 38 38 35288 9883 38000 34200 0.011364
3141 11 10.273576 36 36 36779 7846 36000 32400 0.011378
3141 14 10.273576 36 36 38810 5383 36000 32400 0.011364
3141 13 10.273576 40 40 35370 12874 40000 36000 0.011364
3141 27 10.273576 39 39 36239 8263 39000 35100 0.011359
3141 19 10.193146 40 40 39395 10486 40000 36000 0.011284
3161 27 10.273576 36 36 40126 7137 36000 32400 0.011364
3161 13 10.273576 36 36 42057 10817 36000 32400 0.011373
3161 9 10.273576 35 35 47883 0 35000 38534 0.011373
3161 24 10.193146 33 33 38323 0 33000 34830 0.011305
3161 26 10.193146 36 36 47350 2503 36000 38019 0.011280
3161 22 10.193146 37 37 39339 13582 37000 33300 0.011283
3161 18 10.193146 35 35 40914 3651 35000 35817 0.011285
3161 29 10.369978 42 42 39206 1376 42000 37800 0.011468
3161 23 10.369978 40 40 39672 0 40000 40727 0.011463
3161 10 10.273576 45 45 37567 6433 45000 40500 0.011347
3161 16 10.319283 40 40 39000 0 40000 40579 0.011434
3161 17 10.319283 43 43 41014 986 43000 38700 0.011420
3161 12 10.319283 41 41 40000 0 41000 41599 0.011414
3161 8 10.319283 44 44 43000 0 44000 44659 0.011409
3161 20 10.319283 38 38 36226 9539 38000 34200 0.011421
3161 25 10.319283 37 37 41635 327 37000 37894 0.011422
3161 30 10.319283 36 36 40598 2190 36000 36700 0.011426
3161 21 10.319283 38 38 34883 7836 38000 34200 0.011435
3161 28 10.319283 36 36 34933 11208 36000 32400 0.011431
3161 15 10.273576 36 36 39006 0 36000 37381 0.011396
3161 7 10.273576 36 36 36475 10709 36000 32400 0.011369
3161 11 10.273576 33 33 35775 8071 33000 29700 0.011387
3161 14 10.273576 33 33 40886 497 33000 34527 0.011372
3161 19 10.193146 36 36 50486 0 36000 39906 0.011293
3181 28 10.319283 33 33 45727 1481 33000 35397 0.011444
3181 17 10.319283 39 39 43986 0 39000 40876 0.011427
3181 22 10.193146 34 34 48241 2341 34000 36614 0.011291
3181 27 10.273576 33 33 42464 673 33000 34825 0.011371
3181 12 10.319283 42 42 41000 0 42000 42619 0.011412
3181 19 10.388802 40 40 36000 0 40000 36000 0.011501
3181 14 10.388802 35 35 33497 0 35000 35369 0.011495
3181 15 10.388802 38 38 36000 0 38000 38319 0.011518
3181 30 10.319283 37 37 38190 0 37000 38001 0.011425
3181 25 10.319283 38 38 37327 0 38000 38611 0.011420
3181 8 10.319283 45 45 40039 3961 45000 40500 0.011408
3181 16 10.319283 41 41 40000 0 41000 41599 0.011432
3181 23 10.369978 41 41 38346 1654 41000 36900 0.011462
3181 18 10.388802 36 36 38651 0 36000 37303 0.011499
